Date,AAPL,ADBE,AMD,AMZN,AVGO,AXP,BAC,BKNG,BLK,BMY,CB,CMCSA,CMG,CRM,CSCO,DHR,DIS,EA,GILD,GOOG,GOOGL,GS,HD,INTC,JNJ,JPM,LLY,LOW,LYV,MCD,MCK,MRK,MS,MSFT,NFLX,NKE,NVDA,PFE,SBUX,SCHW,SPGI,T,TJX,TMO,TMUS,TSLA,TXN,UNH,V,VZ
2016-08-12,24.83060073852539,101.04000091552734,6.730000019073486,38.62799835205078,13.295315742492676,57.439884185791016,12.12464714050293,1387.963134765625,291.0235290527344,44.0671501159668,106.74724578857422,26.993799209594727,7.946599960327148,80.78025817871094,23.274173736572266,68.94529724121094,90.51771545410156,75.35515594482422,56.96424865722656,38.894832611083984,40.07609176635742,134.83375549316406,109.4823226928711,28.010435104370117,95.36316680908203,50.93905258178711,69.03052520751953,69.12867736816406,26.450000762939453,95.6657943725586,181.38226318359375,45.517295837402344,22.5158748626709,51.55083465576172,96.58999633789062,50.27843475341797,1.547404170036316,22.547622680664062,45.85527420043945,26.462993621826172,110.0825424194336,16.85838508605957,36.46611404418945,151.52529907226562,45.58339309692383,15.040666580200195,54.5155029296875,123.61125183105469,75.03316497802734,32.89959716796875
2016-08-15,25.128986358642578,100.93000030517578,6.949999809265137,38.42449951171875,13.531975746154785,57.659523010253906,12.21409797668457,1379.2685546875,294.3100280761719,43.63106918334961,106.76416778564453,26.997798919677734,7.9496002197265625,78.09847259521484,23.51543426513672,68.80975341796875,90.7607650756836,77.3502426147461,56.95709991455078,38.856101989746094,40.02196502685547,136.73341369628906,109.87512969970703,28.28591537475586,94.65890502929688,51.2509880065918,69.06494140625,68.9764175415039,26.829999923706055,94.86539459228516,182.19976806640625,45.4957389831543,22.89409637451172,51.71097183227539,95.30999755859375,50.56344985961914,1.5459309816360474,22.63141632080078,45.67341232299805,26.91740608215332,110.40387725830078,16.757108688354492,36.422119140625,151.99313354492188,45.40863037109375,15.03933334350586,54.89796447753906,122.52117919921875,75.86770629882812,32.875064849853516
2016-08-16,25.106033325195312,100.5999984741211,6.78000020980835,38.20199966430664,13.28991985321045,57.369606018066406,12.336074829101562,1388.6334228515625,291.3967590332031,43.18043518066406,106.52758026123047,26.91383171081543,8.017200469970703,77.1484603881836,23.462656021118164,68.36078643798828,90.55511474609375,75.95854187011719,56.67106246948242,38.5928955078125,39.78509521484375,136.81597900390625,109.2097396850586,28.52899169921875,93.12653350830078,51.24318313598633,68.7035140991211,68.9256362915039,26.389999389648438,94.4011459350586,181.16856384277344,45.29456329345703,23.349512100219727,51.42449951171875,95.12000274658203,50.66141128540039,1.5366036891937256,22.425155639648438,45.772605895996094,26.855030059814453,109.83468627929688,16.34422492980957,34.30989456176758,151.0186309814453,44.89405822753906,14.907333374023438,54.49987030029297,122.05400085449219,75.77394104003906,32.35383605957031
2016-08-17,25.069313049316406,99.69999694824219,6.679999828338623,38.23149871826172,13.338486671447754,57.703468322753906,12.31981372833252,1406.909912109375,293.8019714355469,42.37366485595703,106.54447937011719,27.09775161743164,7.98360013961792,75.5255355834961,23.16108512878418,68.6318359375,90.54576873779297,77.63246154785156,57.70793914794922,38.7304573059082,39.995147705078125,136.8324737548828,109.1456298828125,28.375045776367188,93.88494873046875,51.383548736572266,68.93586730957031,65.0344009399414,26.43000030517578,93.72882080078125,181.88394165039062,45.474178314208984,23.442138671875,51.53192901611328,96.37000274658203,50.64359664916992,1.5010112524032593,22.650758743286133,46.128082275390625,26.828311920166016,110.2569808959961,16.305267333984375,34.40671157836914,150.7262420654297,45.02998733520508,14.88266658782959,54.49987030029297,122.59906768798828,75.93360137939453,32.60524368286133
2016-08-18,25.037181854248047,100.66999816894531,7.039999961853027,38.222999572753906,13.407866477966309,57.659523010253906,12.327943801879883,1422.55419921875,294.34979248046875,42.64984893798828,107.53311157226562,26.95382308959961,7.898200035095215,76.1093978881836,22.980140686035156,68.2422103881836,90.34012603759766,78.81006622314453,57.629276275634766,38.610774993896484,39.8625602722168,137.1545867919922,108.06339263916016,28.33453369140625,93.42833709716797,51.43033981323242,68.65190887451172,64.65374755859375,26.950000762939453,93.75282287597656,180.62969970703125,45.718475341796875,23.581069946289062,51.5677375793457,96.16000366210938,50.95534133911133,1.524330496788025,22.6829891204834,45.90488052368164,26.89958953857422,110.19271850585938,16.126089096069336,34.239505767822266,149.43991088867188,45.61251449584961,14.900667190551758,54.741859436035156,122.99700164794922,75.398193359375,32.42128372192383
2016-08-19,25.1014404296875,100.31999969482422,7.619999885559082,37.865501403808594,13.484951972961426,57.57167434692383,12.376737594604492,1411.6414794921875,295.3500061035156,43.093204498291016,106.87401580810547,26.5059814453125,7.769999980926514,76.67346954345703,23.010290145874023,68.3946762084961,90.09709167480469,79.56913757324219,57.922462463378906,38.507484436035156,39.70862579345703,137.2950439453125,108.59249877929688,28.553295135498047,93.42833709716797,51.36015701293945,68.0323257446289,65.82958984375,26.920000076293945,92.05596923828125,180.0909423828125,45.52448654174805,23.581069946289062,51.585636138916016,95.87000274658203,52.460567474365234,1.5282576084136963,22.547622680664062,45.417137145996094,27.131244659423828,110.44058227539062,15.974172592163086,34.91716766357422,149.6640625,44.923187255859375,15.0,54.85113525390625,122.8844985961914,75.58606719970703,32.16373062133789
2016-08-22,24.906343460083008,100.23999786376953,7.579999923706055,37.9739990234375,13.562039375305176,57.42231750488281,12.344209671020508,1403.745361328125,294.9530029296875,43.071414947509766,106.7387924194336,26.56596565246582,7.92080020904541,76.44585418701172,23.09322738647461,68.55558776855469,89.61103820800781,79.30636596679688,57.86525344848633,38.345088958740234,39.57455062866211,137.31982421875,108.49630737304688,28.650524139404297,92.81285858154297,51.31336212158203,68.23023986816406,65.38127136230469,26.770000457763672,92.38410949707031,179.90513610839844,45.66099548339844,23.61966896057129,51.630401611328125,95.26000213623047,52.246803283691406,1.5346400737762451,22.457386016845703,46.16941452026367,26.89067840576172,110.44058227539062,15.935223579406738,34.807151794433594,150.0635986328125,45.350379943847656,14.862000465393066,54.640380859375,122.92778778076172,76.14026641845703,32.22505569458008
2016-08-23,24.984386444091797,101.13999938964844,7.670000076293945,38.122501373291016,13.670736312866211,57.703468322753906,12.482450485229492,1402.247314453125,295.5325927734375,43.50750732421875,105.94452667236328,26.25408172607422,7.940000057220459,77.20783996582031,23.357118606567383,68.64031219482422,89.70452117919922,80.1043701171875,58.25856018066406,38.34161376953125,39.556671142578125,137.17111206054688,109.20175170898438,28.682945251464844,93.05438995361328,51.289974212646484,68.47119140625,65.38970947265625,26.969999313354492,92.20002746582031,179.0690155029297,45.68254852294922,23.712299346923828,51.827369689941406,95.94000244140625,53.10185623168945,1.5470588207244873,22.618528366088867,46.624080657958984,27.104515075683594,111.3310775756836,15.911849975585938,34.626739501953125,150.6093292236328,45.46688461303711,14.989333152770996,54.624786376953125,122.85857391357422,75.89602661132812,32.274105072021484
2016-08-24,24.796171188354492,101.13999938964844,7.429999828338623,37.86249923706055,13.513471603393555,57.24659729003906,12.523106575012207,1390.1319580078125,293.0240478515625,42.584434509277344,105.8431167602539,26.266077041625977,8.074999809265137,77.0099105834961,23.41742515563965,68.28453826904297,89.56431579589844,80.2114486694336,57.564918518066406,38.2204475402832,39.408199310302734,136.5269012451172,108.27181243896484,28.480379104614258,92.48564910888672,51.43033981323242,67.4988021850586,65.10208129882812,26.719999313354492,91.9438705444336,175.6316680908203,45.07182312011719,23.858949661254883,51.881072998046875,95.18000030517578,53.63624954223633,1.5232051610946655,22.444494247436523,47.194488525390625,26.935226440429688,111.35871887207031,15.919642448425293,34.57833480834961,147.40313720703125,44.86492919921875,14.841333389282227,54.562320709228516,121.00718688964844,75.41697692871094,32.2127799987793
2016-08-25,24.69058609008789,101.69000244140625,7.46999979019165,37.96099853515625,13.570518493652344,57.10603332519531,12.628824234008789,1395.4256591796875,292.53179931640625,42.7079963684082,106.51911163330078,26.214096069335938,8.266799926757812,79.32556915283203,23.59082794189453,68.20830535888672,89.31194305419922,79.36474609375,57.26457977294922,38.20902633666992,39.29398727416992,137.02249145507812,108.56842803955078,28.4317684173584,92.37655639648438,51.5239143371582,67.12879180908203,65.53353118896484,26.43000030517578,92.39213562011719,170.2897186279297,44.77722930908203,23.9052677154541,52.078033447265625,97.31999969482422,52.763397216796875,1.5131222009658813,22.412263870239258,47.35981750488281,27.16689109802246,111.49683380126953,15.997549057006836,34.67515182495117,147.49090576171875,44.932891845703125,14.730667114257812,54.49987030029297,118.78372955322266,75.44515228271484,32.34769821166992
